gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,,,,,,,,,
NovelmiRNA-1181,2.366374699,3.606191547,2.189852284,1.646773882,0.099604532,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-317,7.931412962,3.635242146,2.210954967,1.644195473,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1129,2.394388819,3.646850012,2.186937406,1.667560307,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1224,2.492402121,3.691095568,2.183822131,1.690199726,0.090989751,0.694462852,,,#VALUE!,,,,,,
hsa-miR-6819-5p,2.581499672,3.717618127,2.181965503,1.703793264,0.088419717,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-664,2.581499672,3.717618127,2.181965503,1.703793264,0.088419717,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-888,2.581499672,3.717618127,2.181965503,1.703793264,0.088419717,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1153,2.581499672,3.717618127,2.181965503,1.703793264,0.088419717,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-135,10.54112366,3.722615134,2.208692209,1.685438613,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-887,12.2712427,3.766449107,2.207556289,1.706162206,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1141,2.658562262,3.774661852,2.177686443,1.73333579,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-510,13.76799825,3.796117188,2.206787765,1.720200397,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1033,14.84362311,3.815091366,2.206296501,1.729183437,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-388,2.796624644,3.822450966,2.174155116,1.758131671,0.078725108,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-962,2.796624644,3.822450966,2.174155116,1.758131671,0.078725108,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-185,15.48899803,3.825494307,2.206027275,1.734110158,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1,3.011749617,3.924648134,2.16609576,1.811853477,0.07000884,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-372,3.011749617,3.924648134,2.16609576,1.811853477,0.07000884,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-774,3.011749617,3.924648134,2.16609576,1.811853477,0.07000884,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-620,2.992986023,3.942269736,2.164524647,1.8213097,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4804-5p,2.310782878,3.942658099,2.15060848,1.833275622,0.066761593,0.694462852,,,#VALUE!,,,,,,
hsa-miR-4485-3p,30.57346601,3.960879728,2.202534479,1.798328138,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1040,37.21662027,3.989878694,2.201789944,1.812106875,NA,NA,,,#VALUE!,,,,,,
hsa-miR-1303,44.69707803,4.013612267,2.201181783,1.823389734,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-270,3.22687459,4.024206997,2.157840618,1.864923184,0.062192172,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-80,51.67580397,4.030140261,2.200758937,1.831250208,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-222,56.79299278,4.039884149,2.200509917,1.835885455,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-401,70.13074108,4.059276627,2.200014942,1.845113208,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1235,82.00781704,4.071663097,2.199699238,1.851009005,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1220,95.87440158,4.082448151,2.199424635,1.856143687,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-440,589.4424251,4.139790577,2.197969686,1.88346118,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1051,1191.866694,4.145817935,2.197817415,1.886334099,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-223,1213.519971,4.145923779,2.197814744,1.886384551,NA,NA,,,#VALUE!,,,,,,
hsa-miR-1260a,1585.620612,4.147293923,2.197780141,1.887037673,0.059155259,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-123,3.441933927,4.14741703,2.146963288,1.931759641,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-376,3.489362969,4.160693565,2.145844391,1.938954,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1036,3.741232529,4.275382074,2.135311127,2.002229099,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1105,4.08737448,4.386057832,2.125135697,2.06389542,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-418,4.154003534,4.431491293,2.120609846,2.089724945,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-525,4.320163676,4.493264859,2.114616007,2.124860894,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-750,4.320163676,4.493264859,2.114616007,2.124860894,NA,NA,,,#VALUE!,,,,,,
hsa-miR-3913-5p,4.517624426,4.543447919,2.109920765,2.153373716,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-1113,4.517624426,4.543447919,2.109920765,2.153373716,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-443,4.489479035,4.561643662,2.107783269,2.164190089,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-879,4.639128336,4.613278687,2.102656778,2.194023645,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-344,4.947874371,4.685996421,2.095814013,2.235883715,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-90,4.409261227,4.867705436,2.05621376,2.367314882,0.017917681,0.694462852,,,#VALUE!,,,,,,
hsa-miR-10526-3p,4.695287846,4.97619696,2.04367862,2.434921475,0.014895022,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-710,5.237791176,5.138058047,2.025536769,2.536640225,0.011192191,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-1133,6.167089235,5.656155105,1.940331054,2.915046427,0.003556356,0.694462852,,,#VALUE!,,,,,,
NovelmiRNA-411,6.65837498,5.789442623,1.923267044,3.010212566,0.002610649,0.694462852,,,#VALUE!,,,,,,
hsa-miR-1268a,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4731-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4433b-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6781-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6869-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-1237-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6845-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-9985,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-5191,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-141-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4753-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-653-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-602,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-612,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6720-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4795-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-10398-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4458,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6785-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4740-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6889-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-3142,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6855-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-124-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-1248,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-5706,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-1286,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6890-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-548h-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-10394-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6817-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6832-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4667-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-5588-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-548ai,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6858-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-3605-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4669,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4522,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4433a-3p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-8072,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-5696,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-3672,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-4710,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
hsa-miR-6764-5p,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-2,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-3,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-5,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-6,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-7,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-14,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-18,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-21,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-36,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-40,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-45,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-47,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-51,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-52,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-60,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-65,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-84,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-88,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-89,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-91,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-92,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-93,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-94,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-95,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-97,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-105,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-107,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-109,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-120,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-124,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-126,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-130,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-134,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-136,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-137,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-139,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-143,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-144,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-146,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-151,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-153,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-162,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-163,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-166,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-167,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-169,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-172,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-174,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-176,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-178,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-179,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-183,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-184,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-186,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-193,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-200,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-201,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-202,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-204,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-205,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-209,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-211,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-215,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-216,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-217,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-224,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-226,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-229,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-230,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-232,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-238,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-240,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-243,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-245,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-247,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-249,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-253,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-255,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-257,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-258,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-268,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-271,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-281,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-282,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-290,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-295,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-298,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-301,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-302,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-304,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-305,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-307,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-312,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-319,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-320,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-326,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-336,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-337,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-338,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-348,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-352,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-359,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-364,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-365,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-369,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-370,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-373,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-379,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-385,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-397,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-410,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-413,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-414,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-415,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-419,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-421,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-422,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-429,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-430,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-432,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-436,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-438,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-447,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-450,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-454,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-455,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-456,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-467,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-468,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-470,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-473,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-474,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-479,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-482,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-489,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-500,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-501,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-502,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-503,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-508,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-511,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-512,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-514,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-515,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-516,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-517,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-518,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-528,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-531,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-539,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-542,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-543,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-549,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-550,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-551,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-552,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-553,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-554,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-555,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-559,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-561,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-563,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-564,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-565,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-570,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-575,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-580,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-581,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-582,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-583,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-587,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-588,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-589,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-592,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-593,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-596,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-598,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-599,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-600,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-601,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-605,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-606,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-607,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-614,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-617,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-624,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-625,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-633,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-638,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-641,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-643,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-645,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-651,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-652,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-656,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-657,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-660,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-662,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-663,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-668,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-669,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-672,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-673,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-676,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-678,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-680,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-683,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-684,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
NovelmiRNA-698,0,NA,NA,NA,NA,NA,,,#VALUE!,,,,,,
